Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,ReactButton.java,updateReactButtonByReaction,"    private void updateReactButtonByReaction(Reaction react) {
        mCurrentReaction = react;
        mReactButton.setText(react.getReactText());
        mReactButton.setTextColor(Color.parseColor(react.getReactTextColor()));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(react.getReactIconId(), 0, 0, 0);
        mCurrentReactState = !react.getReactType().equals(mDefaultReaction.getReactType());
    }",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    private void updateReactButtonByReaction(Reaction react) {
        mCurrentReaction = react;
        mReactButton.setText(react.getReactText());
        mReactButton.setTextColor(Color.parseColor(react.getReactTextColor()));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(react.getReactIconId(), 0, 0, 0);
        mCurrentReactState = !react.getReactType().equals(mDefaultReaction.getReactType());
    }
","['    ', 'private', ' ', 'void', ' ', 'updateReactButtonByReaction', '(', 'Reaction', ' ', 'react', ')', ' ', '{', '\n', '        ', 'mCurrentReaction', ' ', '=', ' ', 'react', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'react', '.', 'getReactText', '(', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'Color', '.', 'parseColor', '(', 'react', '.', 'getReactTextColor', '(', ')', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'react', '.', 'getReactIconId', '(', ')', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', '!', 'react', '.', 'getReactType', '(', ')', '.', 'equals', '(', 'mDefaultReaction', '.', 'getReactType', '(', ')', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,46fb8a22aac811ba8506110eb83c2cf26a02ba3d,Reaction.java,equals,"    public boolean equals(Object object) {
        //Assert that obj type is Reaction
        if (object instanceof Reaction) {
            //Cast Object to Reaction
            Reaction react = (Reaction) object;
            //if react type equal current Reaction type
            return react.getReactType().equals(reactType);
        }
        return false;
    }",https://www.github.com/amrdeveloper/reactbutton/commit/46fb8a22aac811ba8506110eb83c2cf26a02ba3d,"    public boolean equals(Object object) {
        
        if (object instanceof Reaction) {
            
            Reaction react = (Reaction) object;
            
            return react.getReactType().equals(reactType);
        }
        return false;
    }
","['    ', 'public', ' ', 'boolean', ' ', 'equals', '(', 'Object', ' ', 'object', ')', ' ', '{', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'object', ' ', 'instanceof', ' ', 'Reaction', ')', ' ', '{', '\n', '            ', '\n', '            ', 'Reaction', ' ', 'react', ' ', '=', ' ', '(', 'Reaction', ')', ' ', 'object', ';', '\n', '            ', '\n', '            ', 'return', ' ', 'react', '.', 'getReactType', '(', ')', '.', 'equals', '(', 'reactType', ')', ';', '\n', '        ', '}', '\n', '        ', 'return', ' ', 'false', ';', '\n', '    ', '}', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,MainActivity.java,onReactionChange,"            public void onReactionChange(Reaction reaction) {
                Log.d(TAG, ""onReactionChange: "" + reaction.getReactText());
            }",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"            public void onReactionChange(Reaction reaction) {
                Log.d(TAG, ""onReactionChange: "" + reaction.getReactText());
            }
","['            ', 'public', ' ', 'void', ' ', 'onReactionChange', '(', 'Reaction', ' ', 'reaction', ')', ' ', '{', '\n', '                ', 'Log', '.', 'd', '(', 'TAG', ',', ' ', '""', 'onReactionChange: ', '""', ' ', '+', ' ', 'reaction', '.', 'getReactText', '(', ')', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,ReactButton.java,setupReactButtonDefaultSettings,"    private void setupReactButtonDefaultSettings() {
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);

        // Cancel dialog when device rotate
        if (mReactAlertDialog != null && mReactAlertDialog.isShowing()) {
            mReactAlertDialog.cancel();",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"    private void setupReactButtonDefaultSettings() {
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);

        
        if (mReactAlertDialog != null && mReactAlertDialog.isShowing()) {
            mReactAlertDialog.cancel();
","['    ', 'private', ' ', 'void', ' ', 'setupReactButtonDefaultSettings', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'mReactAlertDialog', ' ', '!', '=', ' ', 'null', ' ', '&', '&', ' ', 'mReactAlertDialog', '.', 'isShowing', '(', ')', ')', ' ', '{', '\n', '            ', 'mReactAlertDialog', '.', 'cancel', '(', ')', ';', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,ReactButton.java,onReactionButtonClick,"    private void onReactionButtonClick() {
        Reaction reaction = isReactButtonUpdated ? mDefaultReaction : mReactions.get(0);
        updateReactButtonByReaction(reaction);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"    private void onReactionButtonClick() {
        Reaction reaction = isReactButtonUpdated ? mDefaultReaction : mReactions.get(0);
        updateReactButtonByReaction(reaction);
    }
","['    ', 'private', ' ', 'void', ' ', 'onReactionButtonClick', '(', ')', ' ', '{', '\n', '        ', 'Reaction', ' ', 'reaction', ' ', '=', ' ', 'isReactButtonUpdated', ' ', '?', ' ', 'mDefaultReaction', ' ', ':', ' ', 'mReactions', '.', 'get', '(', '0', ')', ';', '\n', '        ', 'updateReactButtonByReaction', '(', 'reaction', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,ReactButton.java,onItemClick,"            public void onItemClick(AdapterView<?> parent, View v, int position, long id) {
                Reaction currentReaction = mReactions.get(position);
                updateReactButtonByReaction(currentReaction);
                mReactAlertDialog.cancel();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"            public void onItemClick(AdapterView<?> parent, View v, int position, long id) {
                Reaction currentReaction = mReactions.get(position);
                updateReactButtonByReaction(currentReaction);
                mReactAlertDialog.cancel();
            }
","['            ', 'public', ' ', 'void', ' ', 'onItemClick', '(', 'AdapterView', '<', '?', '>', ' ', 'parent', ',', ' ', 'View', ' ', 'v', ',', ' ', 'int', ' ', 'position', ',', ' ', 'long', ' ', 'id', ')', ' ', '{', '\n', '                ', 'Reaction', ' ', 'currentReaction', ' ', '=', ' ', 'mReactions', '.', 'get', '(', 'position', ')', ';', '\n', '                ', 'updateReactButtonByReaction', '(', 'currentReaction', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'cancel', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,ReactButton.java,onDismiss,"            public void onDismiss(DialogInterface dialogInterface) {
                if (mOnReactionDialogStateListener != null) {
                    mOnReactionDialogStateListener.onDialogDismiss();",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"            public void onDismiss(DialogInterface dialogInterface) {
                if (mOnReactionDialogStateListener != null) {
                    mOnReactionDialogStateListener.onDialogDismiss();
","['            ', 'public', ' ', 'void', ' ', 'onDismiss', '(', 'DialogInterface', ' ', 'dialogInterface', ')', ' ', '{', '\n', '                ', 'if', ' ', '(', 'mOnReactionDialogStateListener', ' ', '!', '=', ' ', 'null', ')', ' ', '{', '\n', '                    ', 'mOnReactionDialogStateListener', '.', 'onDialogDismiss', '(', ')', ';', '\n', '<END>']"
master,b27489d920879f8038acd24afd49da72f61c4860,Reaction.java,equals,"    public boolean equals(Object o) {
        if (this == o) return true;
        if (o == null || getClass() != o.getClass()) return false;
        Reaction reaction = (Reaction) o;
        return reactIconId == reaction.reactIconId &&
                (reactText != null && reactText.equals(reaction.reactText)) &&",https://www.github.com/amrdeveloper/reactbutton/commit/b27489d920879f8038acd24afd49da72f61c4860,"    public boolean equals(Object o) {
        if (this == o) return true;
        if (o == null || getClass() != o.getClass()) return false;
        Reaction reaction = (Reaction) o;
        return reactIconId == reaction.reactIconId &&
                (reactText != null && reactText.equals(reaction.reactText)) &&
","['    ', 'public', ' ', 'boolean', ' ', 'equals', '(', 'Object', ' ', 'o', ')', ' ', '{', '\n', '        ', 'if', ' ', '(', 'this', ' ', '=', '=', ' ', 'o', ')', ' ', 'return', ' ', 'true', ';', '\n', '        ', 'if', ' ', '(', 'o', ' ', '=', '=', ' ', 'null', ' ', '|', '|', ' ', 'getClass', '(', ')', ' ', '!', '=', ' ', 'o', '.', 'getClass', '(', ')', ')', ' ', 'return', ' ', 'false', ';', '\n', '        ', 'Reaction', ' ', 'reaction', ' ', '=', ' ', '(', 'Reaction', ')', ' ', 'o', ';', '\n', '        ', 'return', ' ', 'reactIconId', ' ', '=', '=', ' ', 'reaction', '.', 'reactIconId', ' ', '&', '&', '\n', '                ', '(', 'reactText', ' ', '!', '=', ' ', 'null', ' ', '&', '&', ' ', 'reactText', '.', 'equals', '(', 'reaction', '.', 'reactText', ')', ')', ' ', '&', '&', '\n', '<END>']"
master,b57b2206f4866bdc72b5a149d2f553c62487c43e,ReactButton.java,onDetachedFromWindow,"    protected void onDetachedFromWindow() {
        super.onDetachedFromWindow();

        // Handle Screen rotation, should dismiss the dialog
        if (mReactAlertDialog != null && mReactAlertDialog.isShowing()) mReactAlertDialog.cancel();
    }",https://www.github.com/amrdeveloper/reactbutton/commit/b57b2206f4866bdc72b5a149d2f553c62487c43e,"    protected void onDetachedFromWindow() {
        super.onDetachedFromWindow();

        
        if (mReactAlertDialog != null && mReactAlertDialog.isShowing()) mReactAlertDialog.cancel();
    }
","['    ', 'protected', ' ', 'void', ' ', 'onDetachedFromWindow', '(', ')', ' ', '{', '\n', '        ', 'super', '.', 'onDetachedFromWindow', '(', ')', ';', '\n', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'mReactAlertDialog', ' ', '!', '=', ' ', 'null', ' ', '&', '&', ' ', 'mReactAlertDialog', '.', 'isShowing', '(', ')', ')', ' ', 'mReactAlertDialog', '.', 'cancel', '(', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,b57b2206f4866bdc72b5a149d2f553c62487c43e,ReactButton.java,setupReactButtonDefaultSettings,"    private void setupReactButtonDefaultSettings() {
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/b57b2206f4866bdc72b5a149d2f553c62487c43e,"    private void setupReactButtonDefaultSettings() {
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
    }
","['    ', 'private', ' ', 'void', ' ', 'setupReactButtonDefaultSettings', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,66a2267225d26b249f12bf2d1582071df8e278fc,ReactButton.java,addReactions,"    public void addReactions(Reaction... reactions) {
        mReactions.addAll(Arrays.asList(reactions));
        if (mDialogColumnsNumber == 0)
            mDialogColumnsNumber = mReactions.size();",https://www.github.com/amrdeveloper/reactbutton/commit/66a2267225d26b249f12bf2d1582071df8e278fc,"    public void addReactions(Reaction... reactions) {
        mReactions.addAll(Arrays.asList(reactions));
        if (mDialogColumnsNumber == 0)
            mDialogColumnsNumber = mReactions.size();
","['    ', 'public', ' ', 'void', ' ', 'addReactions', '(', 'Reaction', '.', '.', '.', ' ', 'reactions', ')', ' ', '{', '\n', '        ', 'mReactions', '.', 'addAll', '(', 'Arrays', '.', 'asList', '(', 'reactions', ')', ')', ';', '\n', '        ', 'if', ' ', '(', 'mDialogColumnsNumber', ' ', '=', '=', ' ', '0', ')', '\n', '            ', 'mDialogColumnsNumber', ' ', '=', ' ', 'mReactions', '.', 'size', '(', ')', ';', '\n', '<END>']"
